num,행정구역(구),행정구역(동),행정구역(리),지번,교차로 여부,신호등,가로길이(m),세로길이(m),면적(㎡),longitude,latitude
6949,사상구,학장동,-,574-135,학장여중,Y,6,16,97,128.9820752,35.14021263
6952,사상구,학장동,-,610,학장삼성아파트,Y,6,16,101,128.9829474,35.14057514
6956,사상구,괘법동,-,577-10,감전배수장,Y,5,13,59,128.9758744,35.15916901
6972,사상구,주례동,-,154-1,동서대사거리(뉴동서정비),Y,6,12,72,129.0112884,35.14944963
6988,사상구,학장동,-,257-2,학감로타리,Y,4,17,57,128.9857623,35.15031867
6990,사상구,학장동,-,174,학감로타리,Y,6,11,69,128.9856522,35.14986485
6993,사상구,학장동,-,237-48,학장교,Y,6,12,74,128.9838817,35.14246404
6997,사상구,감전동,-,500-6,감전동 E마트,Y,5,16,64,128.9701606,35.14243143
7003,사상구,감전동,-,169-15,감전IC(남),Y,6,15,92,128.9722624,35.15097589
7006,사상구,감전동,-,174,감전IC(북),Y,7,15,102,128.9731842,35.15370921
7013,사상구,괘법동,-,577-10,감전배수장,Y,4,8,30,128.9757803,35.15928552
7015,사상구,괘법동,-,577-10,감전배수장,Y,4,7,27,128.9757256,35.1590781
7021,사상구,삼락동,-,516-67,국제상사후문(괘법한신아파트),Y,9,6,45,128.9769903,35.16809073
7028,사상구,주례동,-,219,주례반도아파트,Y,6,12,76,129.0111758,35.15302008
7029,사상구,주례동,-,1253,보훈병원,Y,7,19,61,129.0055974,35.15256297
7034,사상구,감전동,-,953-25,진성철강상사,Y,8,17,147,128.9716803,35.14411027
7059,사상구,모라동,-,449,모라우성APT,Y,4,11,40,128.9906462,35.18724586
7070,사상구,감전동,-,136-30,호성사,Y,3,14,37,128.9929236,35.15425193
7074,사상구,감전동,-,223-2,북부산세무서,Y,10,26,123,128.9905141,35.15596483
7094,사상구,덕포동,-,692-1,사상초교정문앞,Y,7,9,57,128.9835391,35.16731376
7096,사상구,덕포동,-,692-1,사상초교정문앞,Y,7,22,127,128.9837587,35.16735306
7113,사상구,모라동,-,259-6,평화가스삼거리,Y,6,13,80,128.9893181,35.19178118
7138,사상구,주례동,-,286,주감초등학교,Y,6,6,36,129.0015639,35.1534051
7144,사상구,학장동,-,237-37,,Y,7,16,104,128.9820938,35.14189817
7152,사상구,덕포동,-,429-7,사상초교,Y,6,10,58,128.9822436,35.16768242
7153,사상구,덕포동,-,692-1,,Y,4,7,29,128.9821261,35.16710634
7155,사상구,엄궁동,-,690,,Y,6,22,141,128.9695562,35.12793188
7161,사상구,감전동,-,95,괘법동산업교앞,Y,5,9,37,128.9744403,35.1578212
7163,사상구,주례동,-,201-2,주례여중,Y,10,24,105,129.0059653,35.15053236
7176,사상구,감전동,-,174,감전초교,Y,7,10,58,128.9888302,35.15628931
7182,사상구,괘법동,-,122-30,감전교회,Y,6,15,97,128.9835862,35.15777739
7184,사상구,괘법동,-,572-1,감전교회,Y,6,13,77,128.9838602,35.15770687
7197,사상구,덕포동,-,740-1,,Y,8,18,147,128.9884318,35.17517007
7207,사상구,모라동,-,,모라제일교회,Y,6,16,93,128.9863188,35.19291122
7208,사상구,모라동,-,1349-13,,Y,9,18,158,128.9914957,35.18975245
7212,사상구,괘법동,-,124-34,철구공단입구,Y,6,16,99,128.9797496,35.1584685
7218,사상구,모라동,-,1337-7,,Y,9,19,162,128.9920339,35.19117519
7222,사상구,감전동,-,174,청도슈퍼,Y,6,12,68,128.9831173,35.15470446
7223,사상구,감전동,-,174,청도슈퍼,Y,5,10,55,128.9828563,35.15475339
7227,사상구,감전동,-,174,"""구"" 사상구청앞",Y,6,11,63,128.9865934,35.1541074
7229,사상구,모라동,-,1339-10,,Y,9,19,165,128.9918682,35.19073905
7230,사상구,감전동,-,140-4,"""구"" 사상구청앞",Y,6,12,74,128.9868339,35.15406603
7231,사상구,감전동,-,174,"""구"" 사상구청앞",Y,6,13,75,128.9867397,35.15418973
7236,사상구,주례동,-,152-11,동서대입구,Y,5,22,117,129.0113328,35.15097503
7240,사상구,덕포동,-,416-7,덕포초교,Y,6,12,77,128.9849503,35.17372382
7251,사상구,덕포동,-,388-8,,Y,6,13,82,128.984342,35.17524999
7263,사상구,덕포동,-,370-16,,Y,6,13,83,128.9854445,35.17975009
7267,사상구,주례동,-,122,주례조양맨션,Y,3,20,61,129.0060963,35.14899698
7274,사상구,모라동,-,0-35,,Y,6,13,85,128.987028,35.18624838
7275,사상구,학장동,-,276-2,학장송월타올,Y,5,13,46,128.9885259,35.14685021
7277,사상구,학장동,-,1190-6,구치소입구,Y,4,12,39,128.9942888,35.14640523
7285,사상구,모라동,-,712-15,,Y,7,13,86,128.9864265,35.18378528
7289,사상구,엄궁동,-,571-4,엄궁삼거리,Y,7,8,50,128.9722353,35.13092405
7296,사상구,모라동,-,1310-2,,Y,8,15,126,128.9875883,35.18749557
7297,사상구,삼락동,-,361-14,서부주유소,Y,16,12,127,128.9764615,35.18307332
7307,사상구,주례동,-,876-1,,Y,9,22,189,128.9982451,35.15367246
7310,사상구,모라동,-,1337-2,성금당(성일교회),Y,5,7,24,128.9927631,35.19253874
7327,사상구,감전동,-,174,,Y,8,17,142,128.9903449,35.1533335
7332,사상구,모라동,-,728-29,모라변전소,Y,6,14,83,128.986069,35.18115807
7333,사상구,모라동,-,728-30,모라변전소,Y,8,21,106,128.9856561,35.18125414
7348,사상구,엄궁동,-,642-2,엄궁농협화훼단지,Y,6,12,77,128.9651575,35.1321156
7361,사상구,모라동,-,434-4,동백유치원,Y,8,16,123,128.9917663,35.18555694
7364,사상구,엄궁동,-,689,엄궁동 한신2차아파트앞,Y,8,13,109,128.9706378,35.12422491
7367,사상구,엄궁동,-,138-2,동궁초교입구,Y,4,9,34,128.9733838,35.12312853
7379,사상구,삼락동,-,,,Y,9,25,222,128.9842877,35.1940742
7380,사상구,엄궁동,-,35-14,엄궁초교후문앞,Y,4,10,46,128.9743448,35.12976895
7399,사상구,주례동,-,154-3,동서대사거리(뉴동서정비),Y,6,9,57,129.0114828,35.14964868
7411,사상구,삼락동,-,419-8,동양한신아파트,Y,7,11,70,128.9781959,35.16951022
7429,사상구,삼락동,-,361-13,삼락초교,Y,7,18,116,128.9794997,35.18248942
7431,사상구,모라동,-,551-4,모산초교,Y,6,10,63,128.9958956,35.18429944
7432,사상구,모라동,-,550-3,모산초교,Y,11,11,112,128.9957733,35.18441208
7435,사상구,모라동,-,551-4,모산초교,Y,7,10,67,128.9959923,35.18446208
7440,사상구,모라동,-,75,모동초교,Y,11,7,58,129.0016362,35.18462713
7445,사상구,모라동,-,,모라제일교회,Y,13,9,106,128.9858383,35.19308638
7448,사상구,학장동,-,246-25,성진화학,Y,6,15,91,128.985087,35.14757367
7451,북구,구포동,-,1133-1,,Y,7,19,122,128.9938566,35.19501489
7452,사상구,감전동,-,136-39,북부산세무서 신청사 앞,Y,8,19,156,128.990678,35.15467836
7454,사상구,주례동,-,970,신화빌라,Y,7,21,159,128.9968722,35.15425852
7455,사상구,덕포동,-,740-1,덕포지하차도,Y,8,19,153,128.9881855,35.17167879
7456,사상구,덕포동,-,359-5,덕포지하차도,Y,6,12,73,128.9884722,35.17344593
7457,사상구,덕포동,-,356-11,덕포지하차도,Y,9,19,173,128.9882312,35.17364353
7458,사상구,엄궁동,-,726,엄궁제일유치원 주변,Y,5,8,27,128.9758435,35.12491566
7459,사상구,엄궁동,-,726,엄궁제일유치원 주변,Y,5,8,41,128.9765458,35.12553406
7463,사상구,주례동,-,,신주례LG아파트,Y,8,36,212,129.0143614,35.15329787
7464,사상구,감전동,-,503-18,감전동 E마트,Y,7,23,153,128.9699958,35.1422892
7466,사상구,감전동,-,174,청도슈퍼,Y,7,13,90,128.9826494,35.15349245
7467,사상구,감전동,-,174,청도슈퍼,Y,6,13,78,128.9829421,35.15463611
7468,사상구,학장동,-,730-4,(주)금양,Y,6,15,92,128.9756138,35.14265928
7469,사상구,감전동,-,953-26,(주)부산산업,Y,6,16,101,128.9732643,35.14352546
7470,사상구,모라동,-,1285,신모라사거리,Y,8,22,150,128.9910229,35.18588472
7472,사상구,덕포동,-,406-1,덕포초교,Y,6,12,77,128.9860041,35.1734349
7473,사상구,덕포동,-,402-7,사상경찰서,Y,6,15,87,128.9793816,35.17423753
7474,사상구,덕포동,-,402-7,사상경찰서,Y,6,14,85,128.9798652,35.17421718
7476,사상구,괘법동,-,570-4,괘법교,Y,8,23,184,128.9769954,35.16315159
7477,사상구,괘법동,-,570-4,콘티코(터미널주유소직결),Y,8,24,197,128.9784517,35.16295322
7480,사상구,괘법동,-,572-1,콘티코(터미널주유소직결),Y,20,16,232,128.9808655,35.16259455
7481,사상구,괘법동,-,572-1,세화의원,Y,7,13,91,128.9839104,35.15898924
7482,사상구,괘법동,-,122-30,감전교회,Y,7,13,91,128.9836663,35.15756016
7483,사상구,괘법동,-,122-30,감전교회,Y,7,13,93,128.9837361,35.15790391
7484,사상구,엄궁동,-,618-22,엄궁동사무소,Y,8,23,188,128.9705473,35.12926169
7488,사상구,감전동,-,156-5,사상구청,Y,8,22,183,128.9900709,35.15229747
7489,사상구,감전동,-,174,신감전삼거리,Y,7,22,153,128.9689546,35.14515859
7490,사상구,괘법동,-,95,괘법동산업교앞,Y,9,27,230,128.9742683,35.15794727
7499,사상구,주례동,-,692-26,주례1동굴다리,Y,7,13,86,128.9961366,35.15211215
7500,사상구,괘법동,-,525-63,대원웨딩,Y,7,13,88,128.9826892,35.1661733
7501,사상구,덕포동,-,417-25,동부주유소,Y,6,14,85,128.9816632,35.17411797
7503,사상구,모라동,-,75-16,모라주공2단지,Y,7,26,168,128.9943648,35.18583321
7505,사상구,모라동,-,75-16,모라주공2단지,Y,6,41,249,128.9946466,35.18606854
7506,사상구,감전동,-,253-4,현길빌라,Y,8,21,179,128.992902,35.15829623
7507,사상구,엄궁동,-,651-9,농산물도매시장3거리,Y,8,21,169,128.9645802,35.12747753
7508,사상구,엄궁동,-,651-11,농산물도매시장3거리,Y,9,24,207,128.9636197,35.12770039
7509,사상구,엄궁동,-,651-11,농산물도매시장3거리,Y,11,33,345,128.9632614,35.12756569
7510,사상구,학장동,-,628-14,동신목재,Y,7,17,109,128.974589,35.13629359
7511,사상구,학장동,-,793-8,LG전자,Y,6,16,102,128.9773555,35.13935583
7512,사상구,학장동,-,772,감전소방PB,Y,9,39,359,128.9769999,35.15161787
7513,사상구,감전동,-,1265-4,주감여중,Y,9,22,188,128.9952443,35.15554413
7514,북구,구포동,-,1127-2,삼진섬유,Y,6,13,82,128.9901691,35.19372172
7515,사상구,모라동,-,261-3,평화가스삼거리,Y,7,14,90,128.9894899,35.19145878
7516,사상구,모라동,-,653-30,모라초등학교,Y,6,16,104,128.987958,35.18825077
7518,사상구,모라동,-,653-6,모라초등학교,Y,7,27,153,128.9881466,35.18865799
7520,사상구,모라동,-,1310-2,모라주유소,Y,6,13,84,128.9868126,35.18537786
7521,사상구,모라동,-,728-30,모라변전소,Y,6,18,114,128.9857282,35.18092139
7522,사상구,모라동,-,723-6,모라변전소,Y,6,13,82,128.9858433,35.18140221
7523,사상구,덕포동,-,368-16,북부면허시험장,Y,7,13,87,128.9848952,35.17750286
7524,사상구,덕포동,-,416-7,덕포로타리,Y,7,19,107,128.9838873,35.17398546
7525,사상구,덕포동,-,416-7,덕포로타리,Y,6,17,103,128.983997,35.17383523
7526,사상구,덕포동,-,416-7,덕포로타리,Y,6,16,88,128.9841808,35.17395134
7527,사상구,덕포동,-,431,덕포로타리,Y,6,17,96,128.9840555,35.17409415
7528,사상구,덕포동,-,426-44,오약국,Y,6,14,89,128.9824309,35.16944982
7529,사상구,덕포동,-,428-7,오약국,Y,6,13,79,128.9821743,35.16855989
7530,사상구,덕포동,-,749-2,오약국,Y,7,13,83,128.9833427,35.17218787
7531,사상구,덕포동,-,749-2,오약국,Y,6,12,77,128.9830579,35.17146769
7532,사상구,덕포동,-,749-2,오약국,Y,6,13,82,128.9827559,35.17055092
7533,사상구,덕포동,-,429-5,사상초교,Y,7,14,101,128.9820511,35.16791316
7534,사상구,덕포동,-,692-1,사상초교,Y,7,14,88,128.9821915,35.16719824
7535,사상구,괘법동,-,525-5,현대약국,Y,6,13,85,128.9833309,35.1649063
7536,사상구,괘법동,-,526-55,현대약국,Y,7,20,135,128.9838249,35.16386448
7538,사상구,괘법동,-,572-1,서부시외버스터미널,Y,7,18,122,128.9845301,35.16252996
7539,사상구,괘법동,-,572-1,서부시외버스터미널,Y,9,22,162,128.9842289,35.16217923
7540,사상구,괘법동,-,572-1,서부시외버스터미널,Y,9,24,176,128.9841181,35.16194517
7541,사상구,괘법동,-,572-1,서부시외버스터미널,Y,7,14,91,128.9843336,35.16172597
7542,사상구,괘법동,-,572-1,서부시외버스터미널,Y,7,14,97,128.9852662,35.16159705
7544,사상구,괘법동,-,547-4,서부시외버스터미널,Y,42,38,531,128.9849766,35.16215465
7545,사상구,괘법동,-,551-29,괘법초교(한울볼링센터),Y,6,13,86,128.9867224,35.16007038
7546,사상구,괘법동,-,572-1,괘법초교(한울볼링센터),Y,8,14,116,128.9875507,35.15921706
7547,사상구,감전동,-,113-21,부산상호신용금고,Y,6,13,84,128.9892049,35.15751132
7548,사상구,감전동,-,228-2,북부산세무서,Y,7,14,93,128.9905186,35.1561659
7549,사상구,감전동,-,136-30,호성사,Y,6,13,86,128.992865,35.15439548
7550,사상구,감전동,-,685-9,호성사,Y,6,13,79,128.9937947,35.15374191
7551,사상구,주례동,-,824-8,주례1동사무소,Y,6,14,86,128.9979528,35.15126412
7552,사상구,엄궁동,-,141-14,엄궁아파트단지,Y,8,26,214,128.9665514,35.12462397
7553,사상구,학장동,-,522-1,학장벽산아파트,Y,9,29,265,128.9889083,35.14114644
7554,사상구,삼락동,-,121-2,(주)대정,Y,9,26,222,128.9778053,35.18693056
7555,사상구,모라동,-,1337-4,성금당(성일교회),Y,9,19,159,128.9926782,35.19271073
7556,사상구,모라동,-,449,모라우성APT,Y,9,18,162,128.9907852,35.18712182
7557,사상구,모라동,-,1354-7,모라우성APT,Y,9,19,160,128.9910164,35.18847868
7558,사상구,모라동,-,633-1,자유아파트,Y,4,11,32,128.9887846,35.18245236
7559,사상구,모라동,-,740-1,자유아파트,Y,9,19,159,128.9885328,35.1818561
7560,사상구,모라동,-,633-1,자유아파트,Y,8,25,200,128.988576,35.18234883
7561,사상구,덕포동,-,740-1,북부노동청,Y,9,19,160,128.9885305,35.17879183
7562,사상구,덕포동,-,740-1,삼덕교회,Y,9,19,163,128.988476,35.17659109
7563,사상구,덕포동,-,787-4,신라대입구,Y,9,20,172,128.9884694,35.16984082
7564,사상구,괘법동,-,223-4,능인사,Y,7,22,145,128.9889236,35.16646966
7567,사상구,주례동,-,331,주감초교,Y,6,22,135,129.0037141,35.15269275
7568,사상구,주례동,-,1253,보훈병원,Y,8,27,206,129.0052764,35.1524783
7569,부산진구,개금동,-,447-3,개금LG아파트,Y,8,24,199,129.0164394,35.15391818
7570,부산진구,개금동,-,461-6,개금LG아파트,Y,9,25,216,129.0185394,35.15447816
7571,사상구,삼락동,-,,옥림탕,Y,9,26,231,128.9857391,35.19521606
7573,사상구,삼락동,-,,선진사료,Y,6,28,169,128.9829865,35.19301798
7574,사상구,삼락동,-,,(주)서우,Y,9,25,238,128.9804593,35.19040425
7575,사상구,삼락동,-,361-14,서부주유소,Y,9,25,228,128.976295,35.18332115
7576,사상구,삼락동,-,395-15,경일주유소,Y,9,25,235,128.9763215,35.1771333
7577,사상구,삼락동,-,409-3,사상서,Y,9,25,220,128.9765915,35.17461055
7578,사상구,삼락동,-,402-2,사상서,Y,8,33,190,128.9768062,35.17439518
7579,사상구,삼락동,-,517-10,국제상사후문(괘법한신아파트),Y,8,25,206,128.9767495,35.1682831
7580,사상구,삼락동,-,416-28,국제상사후문(괘법한신아파트),Y,8,29,235,128.9768268,35.1697169
7583,사상구,삼락동,-,572-17,서부터미널,Y,12,26,302,128.9759485,35.16355017
7584,사상구,삼락동,-,574-2,서부터미널,Y,4,11,44,128.9757289,35.16358881
7585,사상구,감전동,-,174,감전IC(북),Y,7,27,180,128.9730206,35.1538618
7586,사상구,감전동,-,174,감전IC(남),Y,9,27,256,128.9720922,35.15112738
7587,사상구,감전동,-,174,신일전기,Y,6,27,165,128.9711662,35.14866817
7588,사상구,감전동,-,173-3,감전로타리,Y,9,23,209,128.9695796,35.14450074
7589,사상구,감전동,-,173-3,감전로타리,Y,14,23,205,128.9697717,35.14474372
7590,사상구,감전동,-,173-3,감전로타리,Y,6,29,177,128.9697194,35.14540694
7591,사상구,감전동,-,502-1,부산위생,Y,9,27,227,128.9702187,35.14120449
7592,사상구,감전동,-,507-13,부산위생,Y,7,23,153,128.9705187,35.13947525
7593,사상구,감전동,-,507-8,엄궁정비,Y,9,24,203,128.970922,35.13734316
7594,사상구,학장동,-,576-1,엄궁대교,Y,10,23,225,128.9715875,35.13379918
7597,사상구,엄궁동,-,571-4,엄궁삼거리,Y,8,22,186,128.9718782,35.13092164
7598,사상구,엄궁동,-,571-4,엄궁삼거리,Y,6,21,125,128.9720297,35.13133993
7599,사상구,엄궁동,-,690,농수산물도매시장,Y,11,22,237,128.9684355,35.12660324
7600,사상구,엄궁동,-,690,농수산물도매시장,Y,9,13,112,128.9684451,35.12689853
7602,사상구,엄궁동,-,690,농수산물도매시장,Y,12,29,276,128.9684906,35.12642281
7604,사상구,학장동,-,772,새벽시장입구,Y,8,37,293,128.9818368,35.1507858
7605,사상구,학장동,-,772,새벽시장입구,Y,6,14,90,128.982,35.15095731
7606,사상구,학장동,-,772,새벽시장입구,Y,8,37,290,128.9820769,35.1507366
7608,사상구,감전동,-,174,새벽시장입구,Y,6,13,81,128.982336,35.15226709
7609,사상구,주례동,-,1262,주례탕,Y,7,19,130,128.9995541,35.14852052
7610,사상구,주례동,-,1262,주례탕,Y,7,23,140,128.9998011,35.14837442
7611,사상구,주례동,-,1262,주례탕,Y,6,16,98,128.9998827,35.14851528
7613,사상구,학장동,-,793-8,민창철강,Y,8,16,131,128.9792368,35.14132611
7614,사상구,학장동,-,793-8,민창철강,Y,7,17,117,128.9791443,35.14105231
7616,사상구,학장동,-,589,민창철강,Y,7,16,109,128.9798598,35.14131579
7617,사상구,학장동,-,589,민창철강,Y,11,25,143,128.9796413,35.14144594
7618,사상구,학장동,-,237-37,학장교,Y,8,21,170,128.9836585,35.14225709
7620,사상구,학장동,-,237-48,학장교,Y,6,11,68,128.9838179,35.14214528
7622,사상구,학장동,-,237-49,학장교,Y,7,23,133,128.9839518,35.14231701
7623,사상구,학장동,-,831-3,동양아파트,Y,6,17,103,128.9929341,35.14569478
7624,사상구,학장동,-,1190-2,구치소입구,Y,6,15,95,128.9944413,35.14635636
7625,사상구,학장동,-,276-28,학장송월타올,Y,7,28,185,128.9887379,35.14692326
7626,사상구,학장동,-,468-3,세원로타리,Y,16,38,279,128.9873613,35.1431409
7630,사상구,학장동,-,312-1,세원로타리,Y,7,23,144,128.9883443,35.14363443
7631,사상구,학장동,-,258-24,학감로타리,Y,10,40,406,128.9855568,35.15014653
